loss,mape,val_loss,val_mape
0.03645269200205803,274534.15625,0.011716626584529877,102.54743957519531
0.011015580967068672,92781.5390625,0.010949773713946342,83.88505554199219
0.010255912318825722,91630.3125,0.01053434144705534,71.0031509399414
0.00971764512360096,87281.1484375,0.00996968150138855,70.04238891601562
0.009343280456960201,75022.6328125,0.009862775914371014,76.85689544677734
0.008715006522834301,74566.40625,0.009030799381434917,70.93753814697266
0.008230806328356266,65110.64453125,0.008474990725517273,70.86701965332031
0.007825574837625027,74025.9609375,0.008027719333767891,65.60972595214844
0.007371603976935148,77773.3046875,0.007714369799941778,55.48149490356445
0.006964854430407286,64147.78125,0.007184096146374941,62.27296447753906
0.006466219201683998,72593.953125,0.006575636565685272,65.11676788330078
0.005931116174906492,68114.1640625,0.006643020547926426,60.09114456176758
0.005577376578003168,65577.3671875,0.0054544685408473015,54.53216552734375
0.005042256321758032,62682.0078125,0.0052132373675704,53.72372055053711
0.004680432844907045,60522.04296875,0.004635975696146488,43.60456848144531
0.004382715560495853,58461.2734375,0.00437556067481637,37.35829162597656
0.0041693816892802715,52639.7265625,0.0041962070390582085,35.19718551635742
0.004204516299068928,45587.3984375,0.004091998562216759,36.709014892578125
0.004083925858139992,56021.82421875,0.004242791794240475,31.97983169555664
0.00399596244096756,39172.84765625,0.0040008933283388615,41.49685287475586
0.003963293507695198,50285.23828125,0.0039429813623428345,34.87401580810547
0.003921640571206808,35766.671875,0.003930950071662664,31.840436935424805
0.0038675465621054173,40306.03125,0.003953582141548395,35.287296295166016
0.0038135494105517864,44803.078125,0.003855047281831503,31.87327003479004
0.0037830015644431114,43432.125,0.0038613518700003624,34.61601638793945
0.003739699022844434,39319.15625,0.003779924940317869,40.222557067871094
0.0037148334085941315,43513.1875,0.004060350824147463,36.73888397216797
0.0037616901099681854,39289.7421875,0.0037708873860538006,30.882354736328125
0.003674781881272793,42293.6484375,0.003764108754694462,29.064241409301758
0.0037197016645222902,42475.265625,0.00368784018792212,33.67934799194336
0.003593869274482131,44392.54296875,0.003876598784700036,32.856842041015625
0.0036046721506863832,40685.52734375,0.003746507689356804,32.65004348754883
0.003626480931416154,33704.69921875,0.003649972379207611,32.35299301147461
0.0035487033892422915,43946.87890625,0.003824403742328286,36.24833297729492
0.0035980623215436935,38395.75390625,0.0036003286950290203,30.3820743560791
0.0035618573892861605,47078.765625,0.003753609023988247,34.382568359375
0.0035213762894272804,38800.94921875,0.003554338589310646,35.64613342285156
0.003534942865371704,35605.10546875,0.0036899226251989603,35.17103576660156
0.0034818502608686686,39957.9296875,0.003530795220285654,39.4893798828125
